Name,Date,Site,Cluster,Transect,Margin,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,550,3321,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,526,3462,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,55,3400,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,1,3383,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,680,594,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,90,RUBB,2,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,994,33,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,89,RUBB,4,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,805,677,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,90,RUBB,2,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,1072,1368,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,91,MALG,2,HALI,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,1071,1939,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,904,2515,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,77,PCYL,10,MALG,3,HALI,2,RUBB,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,879,3285,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,91,MALG,2,HALI,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,1372,680,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,91,RUBB,2,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,1564,1985,PCYL,Alleviate,2022-03-04 03:38:27+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,1347,2322,RUBB,Alleviate,2022-03-04 03:38:27+00:00,RUBB,57,DEAD,37,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,1564,3406,SAND,Alleviate,2022-03-04 03:38:27+00:00,SAND,88,DEAD,5,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2360,68,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,86,RUBB,6,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2309,1035,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,82,RUBB,10,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2389,3174,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,86,MALG,7,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2141,2612,SAND,Alleviate,2022-03-04 03:38:27+00:00,SAND,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2009,2636,SAND,Alleviate,2022-03-04 03:38:27+00:00,SAND,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2197,2468,SAND,Alleviate,2022-03-04 03:38:27+00:00,SAND,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2226,3274,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,90,MALG,4,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2346,3359,DEAD,Alleviate,2022-03-04 03:38:27+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2475,339,DEAD,Alleviate,2022-03-04 03:38:26+00:00,DEAD,91,RUBB,2,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2655,197,DEAD,Alleviate,2022-03-04 03:38:26+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2847,1175,SAND,Alleviate,2022-03-04 03:38:26+00:00,SAND,89,DEAD,3,MALG,2,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2431,1719,DEAD,Alleviate,2022-03-04 03:38:26+00:00,DEAD,89,PCYL,2,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 4.0-A (P5270472).JPG,,,,,,,,,,,,,,,,,,2670,3730,DEAD,Alleviate,2022-03-04 03:38:26+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,407,1993,DEAD,Alleviate,2022-03-04 03:40:49+00:00,DEAD,89,MALG,5,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1152,209,POSP,Alleviate,2022-03-04 03:40:49+00:00,POSP,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,980,50,POSP,Alleviate,2022-03-04 03:40:49+00:00,POSP,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,948,207,POSP,Alleviate,2022-03-04 03:40:49+00:00,POSP,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,966,2137,DEAD,Alleviate,2022-03-04 03:40:49+00:00,DEAD,76,HALI,13,MALG,4,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1213,250,HALI,Alleviate,2022-03-04 03:40:49+00:00,HALI,84,DEAD,5,MALG,3,PCYL,1,POSP,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1264,574,DEAD,Alleviate,2022-03-04 03:40:49+00:00,DEAD,83,RUBB,10,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1263,758,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,86,RUBB,6,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,101,1201,HALI,Alleviate,2022-03-04 03:40:48+00:00,HALI,86,MALG,7,DEAD,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,588,1187,HALI,Alleviate,2022-03-04 03:40:48+00:00,HALI,88,MALG,4,DEAD,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,500,1895,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,90,MALG,4,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,162,2042,HALI,Alleviate,2022-03-04 03:40:48+00:00,HALI,89,DEAD,3,MALG,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,415,2976,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,85,PRUS,6,MALG,3,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,437,3728,PRUS,Alleviate,2022-03-04 03:40:48+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,87,3847,PRUS,Alleviate,2022-03-04 03:40:48+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,391,3205,PRUS,Alleviate,2022-03-04 03:40:48+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,121,3441,PRUS,Alleviate,2022-03-04 03:40:48+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,699,1624,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,HALI,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,906,2084,HALI,Alleviate,2022-03-04 03:40:48+00:00,HALI,90,MALG,3,DEAD,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1010,2818,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1133,2512,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,91,MALG,3,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1176,2628,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,825,3073,PRUS,Alleviate,2022-03-04 03:40:48+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1062,3382,PRUS,Alleviate,2022-03-04 03:40:48+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,857,3537,PRUS,Alleviate,2022-03-04 03:40:48+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,956,3580,PRUS,Alleviate,2022-03-04 03:40:48+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1534,196,HALI,Alleviate,2022-03-04 03:40:48+00:00,HALI,87,DEAD,5,MALG,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1500,1182,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,91,MALG,2,CYAN,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1794,1411,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1788,1449,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1248,1535,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1701,1913,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1747,3084,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1462,2606,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1595,2585,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,HALI,1,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1702,2909,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1964,529,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,2089,724,PCYL,Alleviate,2022-03-04 03:40:48+00:00,PCYL,87,DEAD,5,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,1995,1714,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,2312,1984,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,2115,3017,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,2839,1138,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,2505,1740,PCYL,Alleviate,2022-03-04 03:40:48+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,2550,2289,PCYL,Alleviate,2022-03-04 03:40:48+00:00,PCYL,83,DEAD,9,MALG,3,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,2700,2782,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,2694,2989,DEAD,Alleviate,2022-03-04 03:40:48+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 4.5-B (P5270554).JPG,,,,,,,,,,,,,,,,,,2897,3577,PRUS,Alleviate,2022-03-04 03:40:48+00:00,PRUS,89,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,70,362,HALI,Alleviate,2022-03-04 03:42:22+00:00,HALI,66,MALG,25,DEAD,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1018,399,HALI,Alleviate,2022-03-04 03:42:22+00:00,HALI,74,MALG,17,DEAD,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2738,3430,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,83,MALG,10,RUBB,1,PCYL,1,HALI,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,194,726,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,503,1376,PCYL,Alleviate,2022-03-04 03:42:22+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,299,1346,PCYL,Alleviate,2022-03-04 03:42:22+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,257,2392,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,87,RUBB,5,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,363,2784,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,518,2578,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,69,RUBB,24,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,182,3528,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,472,3216,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,867,436,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,769,1418,PCYL,Alleviate,2022-03-04 03:42:22+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,671,2115,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,696,1881,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,87,MALG,6,RUBB,1,PCYL,1,HALI,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,701,2032,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,HALI,1,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,684,3056,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,814,3096,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,HALI,1,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,651,2554,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,90,RUBB,2,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,684,3573,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,90,RUBB,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1721,314,HALI,Alleviate,2022-03-04 03:42:22+00:00,HALI,90,DEAD,3,MALG,2,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1715,440,HALI,Alleviate,2022-03-04 03:42:22+00:00,HALI,90,DEAD,3,MALG,2,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1271,1123,PCYL,Alleviate,2022-03-04 03:42:22+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1719,827,HALI,Alleviate,2022-03-04 03:42:22+00:00,HALI,89,MALG,4,DEAD,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1308,1963,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,90,RUBB,2,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1434,1834,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,91,MALG,2,RUBB,1,PCYL,1,HALI,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1607,2000,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1306,2879,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,HALI,1,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1436,3771,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1468,3683,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2044,144,HALI,Alleviate,2022-03-04 03:42:22+00:00,HALI,90,DEAD,3,MALG,2,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2293,256,HALI,Alleviate,2022-03-04 03:42:22+00:00,HALI,89,MALG,3,DEAD,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2338,12,HALI,Alleviate,2022-03-04 03:42:22+00:00,HALI,90,DEAD,3,MALG,3,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1800,1408,PCYL,Alleviate,2022-03-04 03:42:22+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2280,1012,PCYL,Alleviate,2022-03-04 03:42:22+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2087,2550,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,HALI,1,PCYL,1,RUBB,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2332,2501,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2126,2801,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,HALI,1,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,1972,3841,PRUS,Alleviate,2022-03-04 03:42:22+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2298,3849,PRUS,Alleviate,2022-03-04 03:42:22+00:00,PRUS,90,DEAD,3,MALG,2,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2137,3380,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2662,42,HALI,Alleviate,2022-03-04 03:42:22+00:00,HALI,90,DEAD,3,MALG,2,RUBB,1,PCYL,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2801,812,PCYL,Alleviate,2022-03-04 03:42:22+00:00,PCYL,90,DEAD,3,MALG,2,RUBB,1,HALI,1
2021-05-27-ASAN-B-T3 5.0-A (P5270474).JPG,,,,,,,,,,,,,,,,,,2595,1028,DEAD,Alleviate,2022-03-04 03:42:22+00:00,DEAD,92,MALG,2,RUBB,1,HALI,1,PCYL,1
